,id,Price,Prediction,Difference
44479,44479,87.13866,83.67705559927832,3.461604400721683
195184,195184,93.53342,81.85771754530288,11.67570245469713
25488,25488,51.78774,82.33968999058813,-30.551949990588128
194674,194674,52.5131,77.75234114730114,-25.239241147301136
99337,99337,101.73059,83.14775276672788,18.58283723327213
130261,130261,130.30132,83.36330393755966,46.93801606244034
250562,250562,123.79218,82.86842927784156,40.923750722158445
286688,286688,150.0,82.22951922053517,67.77048077946483
226160,226160,91.296,81.09556552396913,10.200434476030878
235478,235478,85.43089,79.83243453463169,5.598455465368318
120256,120256,150.0,80.76122287396907,69.23877712603093
280775,280775,101.13419,84.30642045442292,16.827769545577084
40973,40973,126.05519,82.56597933641649,43.489210663583506
206334,206334,93.82955,83.5180340497279,10.311515950272096
166757,166757,92.78928,81.39741381039856,11.391866189601444
275859,275859,40.12096,82.41020867632461,-42.28924867632462
165915,165915,113.92817,81.55963960033147,32.36853039966853
94513,94513,113.40363,81.13622372153927,32.26740627846074
232492,232492,21.05817,80.60807365791088,-59.549903657910875
189839,189839,86.64897,80.3565710301928,6.292398969807209
243096,243096,139.7394,82.6321957091502,57.10720429084979
111474,111474,120.69836,80.79364285762597,39.904717142374025
204728,204728,17.21111,82.80449495550067,-65.59338495550067
115755,115755,28.74174,82.25464407338737,-53.51290407338737
28665,28665,96.89627,81.11968108175397,15.776588918246034
178040,178040,70.59783,81.14654724600652,-10.548717246006518
50888,50888,138.874,82.07064040428882,56.80335959571117
214535,214535,131.09779,81.69871326777184,49.39907673222817
168299,168299,134.44305,80.43948491009328,54.003565089906715
11033,11033,105.30393,80.83808076192872,24.46584923807127
240214,240214,39.78392,82.23501146149519,-42.45109146149519
225421,225421,135.53983,79.52755301132184,56.01227698867815
104043,104043,53.09675,81.8236193329826,-28.726869332982602
21948,21948,75.33685,79.27660215901403,-3.9397521590140343
281538,281538,48.77768,79.72966584490345,-30.951985844903454
21039,21039,150.0,82.63486047534614,67.36513952465386
170265,170265,61.38618,79.0153649413503,-17.629184941350296
130042,130042,134.42095,78.65664378990104,55.764306210098965
211379,211379,70.05382,82.10425962861626,-12.05043962861626
8361,8361,93.84838,82.97295634531423,10.875423654685775
202681,202681,93.16068,80.42371683938711,12.736963160612888
8122,8122,105.01333,81.30538017904105,23.707949820958945
256319,256319,22.00214,79.15028088448562,-57.14814088448563
288572,288572,117.30412,82.32215989488432,34.981960105115675
177737,177737,77.91799,78.82615043459032,-0.9081604345903145
4148,4148,127.54914,82.06301110899261,45.48612889100738
141487,141487,145.22584,83.23200710183387,61.99383289816613
239878,239878,96.99268,83.60281623173766,13.38986376826233
95726,95726,74.16109,77.98471132267903,-3.823621322679031
263608,263608,128.8718,81.62855918471998,47.24324081528003
184284,184284,48.82615,83.47212624088931,-34.64597624088931
298046,298046,52.08359,81.30287264706055,-29.219282647060552
239445,239445,90.73889,81.6162731625691,9.122616837430897
194266,194266,80.19127,80.96993795408278,-0.7786679540827777
209878,209878,84.01966,81.24016281636105,2.779497183638952
150120,150120,150.0,79.58828880693778,70.41171119306222
103020,103020,16.24156,81.03008659339055,-64.78852659339054
231425,231425,69.63002,82.00968626044059,-12.379666260440587
142511,142511,61.69538,80.78460130001301,-19.08922130001301
173075,173075,134.64128,80.9430513295589,53.6982286704411
232003,232003,91.86538,83.77003008929249,8.095349910707512
278942,278942,22.44639,82.99560685475096,-60.54921685475096
271111,271111,150.0,81.9358411492774,68.0641588507226
61984,61984,126.40246,82.18921933685746,44.21324066314254
47446,47446,28.91371,81.56825189639662,-52.65454189639662
23899,23899,18.6644,82.40988698514748,-63.74548698514748
93300,93300,106.35569,78.93909748377946,27.416592516220533
70910,70910,106.68213,80.13110077428449,26.55102922571551
236433,236433,106.39967,82.29971830457094,24.099951695429056
139319,139319,38.81235,82.15699552258701,-43.34464552258701
74340,74340,58.50999,81.78000176519168,-23.270011765191683
210296,210296,40.09378,82.40130841569601,-42.307528415696005
39604,39604,141.53174,79.99776979084751,61.5339702091525
112583,112583,58.93247,80.80386201398848,-21.871392013988476
254021,254021,16.46815,79.01461579532753,-62.54646579532753
114631,114631,79.44987,80.03044446907049,-0.5805744690704842
262650,262650,16.82151,80.41511418418219,-63.59360418418218
294982,294982,82.47924,83.47779919372738,-0.9985591937273739
287111,287111,23.40344,81.35564507179173,-57.952205071791724
110011,110011,66.69712,84.35795615098883,-17.66083615098883
226052,226052,62.66875,83.15909267883366,-20.490342678833656
160883,160883,35.15882,83.19145510555556,-48.03263510555556
165133,165133,21.70747,81.50323965553166,-59.79576965553166
287664,287664,81.83642,81.39905461912471,0.437365380875292
102727,102727,125.30255,83.30447620348845,41.99807379651155
210547,210547,114.89872,80.0053304110432,34.89338958895679
247971,247971,60.14112,80.71077319769073,-20.569653197690727
80160,80160,72.32931,81.57763563152237,-9.248325631522363
280531,280531,104.15433,83.49841025567085,20.655919744329154
37182,37182,82.13039,79.84507653645845,2.2853134635415557
168176,168176,29.13435,82.89535098093342,-53.76100098093342
255592,255592,123.99048,81.01431537633549,42.976164623664516
1763,1763,150.0,79.73056775433817,70.26943224566183
247789,247789,70.47846,81.44246174879109,-10.964001748791091
30685,30685,66.81159,81.88821061341913,-15.076620613419138
127798,127798,120.02785,80.61836611754859,39.40948388245141
174443,174443,44.19005,80.61308004557297,-36.42303004557297
49758,49758,86.09055,79.73399219404614,6.356557805953855
2913,2913,76.00471,82.70074318706651,-6.696033187066504
243046,243046,107.34959,81.97986556581304,25.369724434186963
138784,138784,74.8246,83.09040352909577,-8.265803529095763
160279,160279,111.18866,81.70214159281984,29.486518407180156
161230,161230,86.66558,82.03091477644269,4.63466522355732
164493,164493,81.31608,81.30221010960126,0.013869890398737539
114574,114574,72.37291,83.19535952845857,-10.822449528458563
36283,36283,81.63041,82.98161452283064,-1.351204522830642
34071,34071,49.37025,80.78894213601352,-31.41869213601352
90190,90190,53.59161,80.94075308583234,-27.34914308583234
112680,112680,133.65937,81.4524658088722,52.20690419112779
200466,200466,69.8346,82.54840687570251,-12.713806875702517
271426,271426,64.56519,82.12964947225983,-17.564459472259827
91160,91160,128.59907,82.72150452805276,45.87756547194725
42996,42996,87.93911,80.4651126565348,7.4739973434652
163601,163601,81.841,80.1626169362657,1.6783830637342874
138139,138139,49.51699,80.04510387968833,-30.528113879688327
63119,63119,23.26728,83.91137528752586,-60.64409528752586
237837,237837,32.00293,82.03229421815466,-50.02936421815466
255012,255012,47.70074,83.8617773579901,-36.161037357990104
180008,180008,26.13096,81.00073391041457,-54.869773910414565
80552,80552,54.03015,81.43897633654984,-27.408826336549843
276426,276426,105.65095,83.94212225782097,21.708827742179025
74909,74909,74.51963,79.32506969796836,-4.805439697968353
19310,19310,88.99578,80.14746947770259,8.84831052229741
271933,271933,75.12524,80.145607951136,-5.020367951135995
126192,126192,76.04537,81.71827192604863,-5.672901926048624
170035,170035,86.9462,82.68175352435912,4.264446475640881
69606,69606,39.25357,82.74586359525927,-43.49229359525926
208584,208584,127.41663,79.90975710443246,47.50687289556754
200138,200138,63.78627,83.26706015432977,-19.480790154329767
113184,113184,70.36563,79.14323136728694,-8.777601367286948
244143,244143,135.87256,83.13001751835557,52.74254248164442
117925,117925,150.0,81.14651156581671,68.85348843418329
165333,165333,38.01994,82.18402548479635,-44.16408548479635
62144,62144,64.0339,80.67974631597234,-16.645846315972335
252081,252081,64.15403,83.29755124909424,-19.143521249094235
208247,208247,128.59327,81.44924577815969,47.1440242218403
205821,205821,80.46868,82.36742188276136,-1.8987418827613567
60800,60800,116.61272,82.02547477028047,34.58724522971953
132059,132059,22.90953,79.01185399368786,-56.10232399368786
66477,66477,46.13646,77.66206791045724,-31.52560791045724
19796,19796,117.05282,80.458614410876,36.594205589124
91536,91536,46.78415,79.58780630018794,-32.80365630018794
126920,126920,26.98145,81.47187527361132,-54.49042527361132
173121,173121,74.50908,82.87570097885086,-8.366620978850861
117338,117338,103.13333,78.17756966634481,24.955760333655192
243718,243718,21.9641,83.42164897731443,-61.45754897731443
52542,52542,24.42072,81.330794824625,-56.910074824625
180508,180508,81.48736,80.44810708109922,1.0392529189007718
88558,88558,50.17854,79.48250029237188,-29.303960292371883
91823,91823,97.19196,81.6708022594986,15.521157740501394
175857,175857,95.13032,81.37563584286438,13.754684157135614
37048,37048,117.54675,82.05216890900006,35.494581090999944
245858,245858,122.77754,81.53351610165493,41.24402389834508
75863,75863,102.47736,83.78850713616833,18.68885286383167
70919,70919,128.8718,80.70098209527829,48.170817904721716
34872,34872,18.4021,80.55858257878549,-62.156482578785486
246658,246658,103.2207,80.49696890979843,22.723731090201568
203211,203211,51.68413,81.64463084793489,-29.960500847934888
236757,236757,150.0,82.31475418641712,67.68524581358288
274846,274846,16.76059,80.98560792228768,-64.22501792228769
85632,85632,26.79098,79.78619019371529,-52.99521019371528
139737,139737,15.56556,80.24857294768509,-64.68301294768509
270431,270431,19.77036,81.2228413589279,-61.4524813589279
196364,196364,32.62508,79.67075054916616,-47.04567054916616
73899,73899,141.51201,79.20128646911694,62.31072353088307
273699,273699,118.80868,82.8132505529474,35.9954294470526
75736,75736,67.66391,80.65647064733712,-12.992560647337115
145023,145023,90.32796,82.23325985506351,8.094700144936496
253784,253784,26.29385,83.26603579868558,-56.97218579868558
3242,3242,17.75018,81.85103180596157,-64.10085180596157
47889,47889,137.82824,82.48027979223961,55.34796020776038
256486,256486,16.80841,81.89210297997971,-65.08369297997972
212045,212045,123.22847,82.29762413511965,40.930845864880354
247248,247248,138.11854,82.0368000218592,56.0817399781408
174681,174681,37.63924,83.88352741899436,-46.24428741899436
191738,191738,87.53622,80.37237513906668,7.163844860933324
93799,93799,21.40102,84.2571644276698,-62.856144427669804
198795,198795,74.59389,81.91642324273175,-7.322533242731751
170557,170557,114.32184,83.90331045714545,30.418529542854543
157993,157993,114.4359,82.09849116288007,32.33740883711994
232365,232365,71.87785,81.08673180303937,-9.208881803039375
211143,211143,143.13751,81.69805421667273,61.43945578332726
107901,107901,76.9067,78.38110410734684,-1.4744041073468424
104538,104538,150.0,82.02857149856428,67.97142850143572
41776,41776,46.73267,82.20566524319206,-35.47299524319206
256736,256736,137.20553,77.91113935902482,59.294390640975195
110033,110033,109.30866,79.46267860112846,29.845981398871544
185949,185949,52.08359,81.14909284161027,-29.065502841610268
156183,156183,109.97801,83.03106331999888,26.94694668000112
271143,271143,150.0,81.8681957368196,68.1318042631804
68494,68494,60.17604,83.7483912355047,-23.572351235504698
31648,31648,101.03981,80.72371920994857,20.316090790051433
32327,32327,125.80398,82.11072733557855,43.69325266442145
138746,138746,17.1428,82.31730288542576,-65.17450288542577
151825,151825,113.53655,82.47090764236633,31.065642357633678
67379,67379,127.04937,78.06888342982668,48.98048657017331
151584,151584,113.14819,82.2265655733524,30.921624426647597
69594,69594,113.35053,81.99079779981935,31.35973220018066
262971,262971,121.60195,82.62286947846593,38.97908052153407
250557,250557,96.69759,82.07502129851791,14.622568701482095
187994,187994,72.74149,81.40688676702632,-8.665396767026323
57445,57445,74.27735,80.5758794816809,-6.298529481680902
74119,74119,40.45933,81.47157424389255,-41.012244243892546
161338,161338,91.80212,81.32124700200885,10.480872997991156
63429,63429,103.08757,80.3705548186532,22.717015181346795
119234,119234,31.48116,82.2401743623878,-50.7590143623878
48549,48549,90.52335,79.88621891529516,10.637131084704833
60168,60168,47.65016,80.18614569191314,-32.53598569191314
234243,234243,57.6995,80.76253104840359,-23.063031048403587
188946,188946,150.0,81.69703855525344,68.30296144474656
78241,78241,99.88378,81.46815501585355,18.415624984146447
190307,190307,28.50591,77.16916313946763,-48.66325313946763
124007,124007,121.68317,80.97376083190692,40.70940916809309
284827,284827,36.89439,83.19173747288055,-46.297347472880546
38030,38030,109.91073,82.82974683141326,27.08098316858674
84421,84421,65.71788,81.38369343609,-15.665813436090005
105955,105955,98.39129,82.61884345001772,15.772446549982277
148581,148581,75.23435,80.59814376159467,-5.363793761594664
270446,270446,90.50276,80.35574325075252,10.14701674924747
126139,126139,33.17386,83.15697201143925,-49.98311201143925
222326,222326,147.12535,78.25198777785769,68.8733622221423
93127,93127,73.17944,81.14959603907565,-7.970156039075647
61300,61300,43.07686,81.05997234993833,-37.98311234993833
138521,138521,84.60137,79.93210464642628,4.669265353573721
259130,259130,66.28322,80.95239498581131,-14.66917498581131
44740,44740,139.63796,80.40679445849565,59.23116554150434
68522,68522,47.38618,84.05424294559876,-36.668062945598756
186116,186116,134.84304,82.89545908280262,51.947580917197385
148140,148140,54.2743,81.55739953640757,-27.283099536407576
133119,133119,25.1484,81.32000516345454,-56.171605163454544
271284,271284,57.85724,82.3686473643519,-24.511407364351903
266545,266545,58.45141,81.36022908436101,-22.908819084361006
229074,229074,15.0,81.67518556282579,-66.67518556282579
295395,295395,56.12242,83.14991249412557,-27.027492494125575
294390,294390,34.12592,80.57679384227772,-46.45087384227772
23956,23956,79.39802,81.42271687348675,-2.0246968734867465
9799,9799,132.98393,81.22184722486648,51.76208277513351
216324,216324,104.64665,81.16478371456499,23.481866285435004
67589,67589,107.11112,80.51565013371433,26.59546986628567
272405,272405,139.59022,82.02510066305767,57.56511933694232
42518,42518,35.82231,79.12185098412269,-43.299540984122686
5311,5311,150.0,82.53355512143874,67.46644487856126
24699,24699,56.74978,82.25338547057675,-25.503605470576744
174551,174551,27.58667,81.89330503767899,-54.30663503767899
251222,251222,50.08195,81.78413237032994,-31.702182370329943
253288,253288,93.57921,79.38847424911451,14.190735750885494
34637,34637,31.98646,79.15766801304561,-47.17120801304561
142637,142637,74.78496,79.68181337575304,-4.8968533757530395
57162,57162,21.99898,79.98873059646222,-57.989750596462216
274412,274412,29.35799,82.96853869823525,-53.61054869823525
240541,240541,102.75584,80.92471002013743,21.83112997986258
163642,163642,75.62481,83.63102675249134,-8.00621675249134
294039,294039,131.97365,82.837175884087,49.13647411591299
284149,284149,92.70058,79.69834088901868,13.002239110981321
162115,162115,95.25202,81.68265453965428,13.569365460345722
68214,68214,144.15395,81.4597457968555,62.69420420314451
74338,74338,50.64687,80.96004059306462,-30.31317059306462
3710,3710,60.21037,79.92516145101972,-19.71479145101972
44978,44978,110.66321,81.51626567727814,29.146944322721865
121607,121607,23.99136,79.43154338943599,-55.44018338943599
217380,217380,63.42509,83.89968357946437,-20.47459357946437
177426,177426,97.97384,79.31437456556681,18.659465434433187
26524,26524,53.07846,81.2119262623526,-28.133466262352606
161390,161390,72.69292,80.74872896110183,-8.055808961101832
79783,79783,139.17673,83.7514584258439,55.4252715741561
4250,4250,139.56834,81.11286874362436,58.455471256375645
99012,99012,54.40974,79.9398101523584,-25.530070152358405
179901,179901,30.87947,83.4072091766368,-52.5277391766368
67350,67350,64.43563,82.42335957918291,-17.98772957918291
129301,129301,130.45457,80.82731757508965,49.62725242491034
181456,181456,119.84966,81.60912903370956,38.240530966290436
262296,262296,57.83496,79.4952569034882,-21.660296903488195
155335,155335,132.38014,81.55203513490271,50.8281048650973
122674,122674,31.06193,81.42601748400021,-50.36408748400021
223929,223929,79.01083,82.32800601660003,-3.3171760166000297
173558,173558,93.78391,84.01929926500041,9.764610734999593
191694,191694,40.80535,79.52046305628484,-38.71511305628484
41233,41233,134.32512,81.73117683169902,52.59394316830098
140848,140848,84.58456,80.03633369828508,4.548226301714919
70485,70485,95.10125,78.9864795354235,16.114770464576495
72282,72282,86.86398,79.408005450492,7.455974549507999
272115,272115,66.94258,82.61216938860079,-15.669589388600784
84609,84609,87.19588,81.74798287246952,5.4478971275304815
218282,218282,107.15635,79.59425252167078,27.56209747832922
223408,223408,55.65299,78.98895900913648,-23.335969009136477
299514,299514,121.0271,81.8256524598116,39.20144754018841
81934,81934,122.65527,81.67970080186576,40.97556919813424
191971,191971,17.56657,80.35004269027307,-62.78347269027307
190741,190741,49.96779,82.19294612880782,-32.22515612880782
272934,272934,134.6317,84.02577386814338,50.60592613185662
213339,213339,32.88408,84.04534954514867,-51.16126954514867
154846,154846,21.97389,82.29551610876355,-60.32162610876355
129884,129884,79.1206,83.30121881506452,-4.18061881506452
87195,87195,97.60424,83.5440245541823,14.060215445817704
123465,123465,17.86057,82.23342318260688,-64.37285318260689
150034,150034,52.56564,81.4877211261788,-28.922081126178796
282104,282104,44.80762,80.63084140741803,-35.82322140741803
157339,157339,150.0,83.0196026546022,66.9803973453978
161312,161312,31.42766,80.748147775026,-49.320487775025995
95723,95723,53.24346,79.8270252252035,-26.5835652252035
31512,31512,142.25866,81.74116320584092,60.51749679415907
53157,53157,129.2761,82.37123796552066,46.90486203447935
262738,262738,39.03921,79.46846728687116,-40.42925728687116
190353,190353,84.06284,79.79887982444015,4.263960175559845
94609,94609,147.88223,80.5221323183187,67.3600976816813
222042,222042,105.21919,81.63952538264289,23.57966461735711
132170,132170,112.84981,81.67625725918688,31.173552740813122
54188,54188,32.21762,79.228454428559,-47.01083442855901
45339,45339,104.06785,81.6056137642687,22.46223623573131
181759,181759,25.78007,83.8200233193453,-58.0399533193453
61896,61896,109.8931,80.63661425029463,29.256485749705377
173361,173361,41.44692,82.26298040173523,-40.816060401735236
33267,33267,49.18232,82.33383133930649,-33.15151133930649
175498,175498,78.97249,83.36664254927734,-4.394152549277351
38973,38973,84.55884,83.265843174873,1.2929968251270054
217832,217832,113.26822,82.00755116390222,31.26066883609778
233763,233763,84.01483,80.92106216148882,3.0937678385111838
80915,80915,123.44109,83.60447795752884,39.83661204247116
150147,150147,87.97956,81.14560852996958,6.833951470030428
104360,104360,45.24774,82.28158585295469,-37.03384585295469
95083,95083,59.34346,80.18048684321795,-20.83702684321795
97246,97246,24.2716,79.27294840353318,-55.00134840353318
81925,81925,88.11352,82.18452901928848,5.928990980711518
292860,292860,64.0304,81.79030402045703,-17.75990402045703
55419,55419,45.96737,79.77708551974514,-33.80971551974514
248619,248619,63.52441,82.44477667162596,-18.920366671625956
219644,219644,41.00046,80.52577965699541,-39.525319656995414
235404,235404,150.0,81.01215963597818,68.98784036402182
184984,184984,142.02397,81.90076221145489,60.1232077885451
247530,247530,16.41485,80.94411502167162,-64.52926502167162
31820,31820,100.34547,82.30330404151215,18.042165958487857
682,682,33.00164,82.23422852575939,-49.23258852575939
272723,272723,136.96963,81.98495609120772,54.984673908792274
274766,274766,123.19519,80.77578100966629,42.41940899033371
13430,13430,81.14896,82.34507776765697,-1.1961177676569719
84113,84113,68.44083,82.13411180978565,-13.693281809785645
82642,82642,71.12897,81.29538827691422,-10.166418276914229
140369,140369,85.91995,80.78972575398745,5.130224246012546
153772,153772,132.15635,80.97995107863557,51.17639892136444
241536,241536,55.78589,81.65264266503054,-25.86675266503054
79528,79528,81.0627,81.71577131748496,-0.6530713174849581
287489,287489,135.75323,80.27425054781352,55.47897945218648
62200,62200,29.81271,83.99320691398688,-54.180496913986886
250506,250506,119.95801,82.43400532400098,37.524004675999024
168418,168418,24.72567,81.74633957477997,-57.020669574779966
186998,186998,47.40952,78.05277423472444,-30.643254234724438
55532,55532,20.75078,81.61200103817762,-60.861221038177625
114472,114472,129.71935,79.21478930710104,50.50456069289895
151766,151766,33.63641,80.62960228955909,-46.99319228955909
215982,215982,106.32769,80.43982337433677,25.887866625663236
278591,278591,104.96951,80.12232102021648,24.847188979783525
143655,143655,114.08999,80.11404257469353,33.97594742530647
133231,133231,24.45544,82.80133060637876,-58.34589060637876
279721,279721,134.98734,80.42424338511279,54.5630966148872
244833,244833,122.00358,83.05196202767576,38.95161797232424
17376,17376,15.75185,81.86447011691303,-66.11262011691302
245323,245323,70.57011,83.3322001981746,-12.762090198174604
124423,124423,150.0,81.28766951459863,68.71233048540137
84617,84617,62.27524,82.94689058879248,-20.671650588792488
219264,219264,144.42769,79.76882186671817,64.65886813328184
199045,199045,74.36697,84.04376588622031,-9.676795886220319
200908,200908,150.0,83.06599641856617,66.93400358143383
246917,246917,116.35424,81.21543163765908,35.138808362340924
79491,79491,31.46823,81.42975014490509,-49.96152014490509
17411,17411,37.45138,80.7129926508306,-43.2616126508306
271139,271139,126.27079,80.08568823397985,46.18510176602015
13867,13867,17.37799,80.40955237825386,-63.03156237825387
258463,258463,137.93108,82.69117723875773,55.23990276124228
71802,71802,104.38491,77.33890834636725,27.046001653632757
140209,140209,72.33676,81.35379798542994,-9.017037985429937
4037,4037,126.47893,81.62457600817169,44.85435399182832
7033,7033,103.18064,81.87114294402465,21.309497055975342
161846,161846,66.25919,78.50500355879555,-12.245813558795547
110653,110653,69.30416,81.64939107547453,-12.34523107547453
125479,125479,108.63488,83.10367292338562,25.53120707661438
12804,12804,110.72883,82.96157102307666,27.767258976923344
166737,166737,54.78715,83.45250415405425,-28.665354154054256
270721,270721,54.725,81.14688546251892,-26.421885462518922
45989,45989,137.7286,80.21243952230323,57.51616047769677
165845,165845,118.28351,80.23752729778555,38.04598270221446
51722,51722,83.98647,81.80563872160879,2.18083127839121
223040,223040,114.12721,81.55193690528239,32.575273094717616
3695,3695,115.80563,83.57262375323424,32.233006246765754
258572,258572,118.37484,81.37507304340336,36.999766956596645
188713,188713,149.42875,81.84460415168074,67.58414584831927
142256,142256,67.66391,81.9369080305102,-14.272998030510195
86490,86490,129.5209,80.79220018587881,48.7286998141212
182555,182555,87.34894,82.46126236526072,4.887677634739276
140568,140568,68.9727,81.45788156270007,-12.485181562700063
203550,203550,113.03931,81.05032884332263,31.98898115667737
169836,169836,45.17608,81.61898884268446,-36.44290884268446
9419,9419,41.27811,82.03883641121534,-40.760726411215344
168641,168641,120.49867,81.07828154836753,39.420388451632476
144577,144577,46.09347,80.52501758025831,-34.431547580258304
75074,75074,133.26711,82.19464641614557,51.07246358385443
207771,207771,105.37595,79.43594458647118,25.940005413528823
276295,276295,67.69708,80.50367023929198,-12.806590239291978
59424,59424,15.57244,81.08940636715465,-65.51696636715465
239210,239210,70.80238,82.4905326735674,-11.688152673567402
57753,57753,91.50033,81.05058610495222,10.449743895047789
93707,93707,62.23097,79.30083209547385,-17.06986209547385
157733,157733,90.67583,80.33950591475893,10.336324085241074
186874,186874,43.64795,81.13784474675153,-37.489894746751524
192199,192199,44.72964,80.47789831149362,-35.748258311493615
93489,93489,123.03354,82.74616197899964,40.287378021000364
265797,265797,81.63102,82.92205913155762,-1.2910391315576106
287050,287050,127.08661,80.20589398745167,46.88071601254832
95508,95508,113.49751,81.38594538415775,32.111564615842255
53284,53284,94.18831,81.63422177597283,12.554088224027169
34780,34780,64.58803,81.10670358009318,-16.51867358009318
186536,186536,85.30562,83.24209956315207,2.063520436847938
276530,276530,71.59626,80.62140265463451,-9.025142654634507
131284,131284,142.33731,82.03075582389225,60.30655417610775
225463,225463,80.57975,78.13860920469928,2.4411407953007256
289062,289062,31.39871,83.4593425918063,-52.0606325918063
213676,213676,126.38138,81.67615759289465,44.70522240710534
180235,180235,88.95777,81.3515066907234,7.606263309276599
281959,281959,57.77539,82.00027368741065,-24.224883687410653
282679,282679,83.71918,80.39227625742308,3.326903742576917
62282,62282,71.19048,82.07709810518047,-10.886618105180474
159883,159883,53.79628,80.90915320247336,-27.11287320247336
164521,164521,36.14664,81.9234732377127,-45.7768332377127
113422,113422,125.03336,77.41726694615078,47.61609305384923
66316,66316,139.86166,81.56957661990745,58.29208338009255
198050,198050,28.92614,82.33461224179906,-53.40847224179906
32580,32580,60.54778,81.67232513006059,-21.124545130060582
134031,134031,120.12549,82.75016340923716,37.37532659076284
95252,95252,121.5024,82.15402254916661,39.34837745083338
173106,173106,109.78494,82.14106081022057,27.64387918977944
257195,257195,87.99898,84.49310725266824,3.5058727473317646
13896,13896,146.3708,81.57505596382609,64.79574403617391
154048,154048,75.73363,81.87186954078331,-6.138239540783303
236558,236558,122.33524,80.85395810914709,41.48128189085291
138405,138405,57.34453,82.20407249981733,-24.85954249981733
259179,259179,76.62137,82.89088404232598,-6.26951404232598
48768,48768,149.37389,79.18965086236437,70.18423913763561
96989,96989,83.76992,80.3206615311407,3.4492584688592984
173421,173421,91.82395,81.61969267829525,10.204257321704745
162905,162905,134.68214,81.09267532136901,53.58946467863099
203327,203327,150.0,81.88761047214314,68.11238952785686
257464,257464,71.90937,81.80990286581137,-9.900532865811371
165973,165973,109.42317,81.84049024596796,27.582679754032043
110587,110587,108.41254,83.20254773216467,25.209992267835332
116398,116398,147.93163,82.61349727598936,65.31813272401065
58693,58693,40.07519,82.63286428526267,-42.55767428526267
160428,160428,138.95775,81.54817408549962,57.40957591450038
48216,48216,39.92025,80.48374674051058,-40.56349674051058
74482,74482,73.34278,82.73688702543228,-9.394107025432277
281599,281599,75.61733,81.82079547923338,-6.203465479233387
175352,175352,45.34507,80.81779840506668,-35.47272840506668
260642,260642,27.49789,79.98682836352964,-52.48893836352964
85565,85565,99.04117,82.68855266691516,16.352617333084837
94046,94046,133.64673,81.87103090002486,51.77569909997513
286927,286927,84.57731,82.3082118572804,2.2690981427195993
252814,252814,16.46815,84.20651890323195,-67.73836890323196
150708,150708,29.05458,84.51977480468673,-55.46519480468673
128528,128528,119.22753,79.62457435747616,39.60295564252384
297155,297155,69.87182,80.87553933507155,-11.003719335071551
221382,221382,93.60728,81.99000159725666,11.617278402743338
230414,230414,83.48639,78.3699605729216,5.116429427078401
39810,39810,133.31765,82.04075817031372,51.276891829686264
244400,244400,125.51312,80.16509046595037,45.34802953404963
290531,290531,117.37964,82.95393369940336,34.42570630059663
28524,28524,60.41595,83.21390676597099,-22.797956765970987
251335,251335,68.96339,80.41839709433563,-11.455007094335627
45025,45025,17.27188,83.33251267873769,-66.06063267873769
92774,92774,55.46146,81.95119545235772,-26.48973545235772
96164,96164,48.8472,83.97118654248149,-35.12398654248149
215170,215170,50.64368,80.56610365622306,-29.92242365622306
228873,228873,76.58086,83.05523133987835,-6.474371339878346
47088,47088,28.86537,83.07260184197361,-54.20723184197361
100662,100662,86.82551,82.1695482025815,4.655961797418499
217244,217244,109.45007,80.1224901553791,29.3275798446209
152231,152231,51.67377,79.12067441288744,-27.44690441288744
101133,101133,88.14803,81.21464996666066,6.933380033339347
98060,98060,119.37866,81.06789387990939,38.310766120090605
111956,111956,134.76449,82.11295747151944,52.65153252848056
294815,294815,43.33217,82.3017265829912,-38.969556582991196
11047,11047,115.12936,81.56924140114313,33.560118598856874
286519,286519,80.04072,80.38965481778564,-0.34893481778564706
173206,173206,62.15841,81.273511542015,-19.115101542014997
11404,11404,105.81119,83.14659637311229,22.664593626887708
229496,229496,119.72619,82.27911836795272,37.44707163204728
137195,137195,72.50353,83.20640859838826,-10.702878598388267
109231,109231,150.0,80.42393436177446,69.57606563822554
63812,63812,67.4908,80.07336859761725,-12.582568597617254
107429,107429,128.09525,81.19736227416116,46.89788772583883
222381,222381,25.33728,83.28396485285356,-57.94668485285356
43342,43342,145.72457,81.59188643221721,64.13268356778279
283614,283614,85.56427,83.87484229970555,1.689427700294445
177399,177399,23.90675,80.12105163918793,-56.21430163918792
17029,17029,24.14237,79.62704834204102,-55.48467834204102
1684,1684,28.25801,82.634374613045,-54.376364613045
66884,66884,145.64169,81.48531471244588,64.15637528755413
82669,82669,124.44425,81.52672314617466,42.917526853825336
35800,35800,150.0,81.90910205250057,68.09089794749943
65166,65166,135.28021,82.95985191505459,52.320358084945426
175400,175400,103.79773,81.88363929418608,21.91409070581392
262608,262608,50.35212,81.4027786314457,-31.0506586314457
42901,42901,77.57982,81.82593216259585,-4.24611216259585
44614,44614,137.49772,84.13214726291353,53.36557273708645
99287,99287,143.13751,81.33703701124564,61.80047298875435
109206,109206,118.46473,81.06079669076375,37.40393330923625
61230,61230,145.78289,82.21812573877034,63.56476426122967
120502,120502,74.32698,81.07785693084455,-6.750876930844541
263686,263686,110.80226,80.57634870556736,30.22591129443265
12703,12703,127.23424,81.47895041630038,45.75528958369962
48336,48336,119.71102,81.55344868107225,38.15757131892775
69012,69012,52.27559,80.69199620223729,-28.41640620223729
